name,profileUrl,url,desc,phone,fax,email,type,isPublic,publicHours,hasOnSiteTastingRoom,region,img,wines,id,White Wines,Red Wines,Other Types,Alvarinho,Barbera,Black Muscat,Blend - Bordeaux Style Red,Blend - Bordeaux Style White,Blend - Other Red,Blend - Other White,Blend - Proprietary Red,Blend - Proprietary White,Blend - Rhone Style Red,Blend - Rhone Style White,Cabernet Franc,Cabernet Sauvignon,Carmenere,Chardonnay,Chenin Blanc,Cider,Cinsault,Dolcetto,Folle Blanche/ Picpoul Blanc,Fruit,Fume Blanc,Gamay Noir,Gewurztraminer,Grenache Blanc,Grenache Noir,Gruner Veltliner,Late Harvest/Dessert/Ice Wine,Lemberger,Madeleine Angevine,Malbec,Marechal Foch,Mead,Merlot,Montepulciano,Mourvedre,Muller-Thurgau,Muscat Blanc,Muscat Canelli,Muscat Noir,Nebbiolo,Orange Muscat,Other,Petit Verdot,Petite Sirah,Pinot Blanc,Pinot Gris,Pinot Noir,Primitivo,Riesling,Rose,Roussanne,Sagrantino,Sake,Sangiovese,Sauvignon Blanc,Semillon,Siegerrebe,Sparkling,Sylvaner,Syrah,Tempranillo,Tinto Cao,Touriga Nacional,Viognier,Zinfandel
"J&amp;S Crushing, LLC",https://www.washingtonwine.org/wineries/js-crushing-llc_1/,,,,,,Winery,False,,,,https://wswc-1290.kxcdn.com/_assets/99e94db19d919763b792410e6e086fca/default_profile_img-01.png,[],19162,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
J-NH Wine Group LLC,https://www.washingtonwine.org/wineries/jnh-wine-group/,http://www.noveltyhilljanuik.com,,,,,Winery,True,,,Other,https://wswc-1290.kxcdn.com/_assets/99e94db19d919763b792410e6e086fca/default_profile_img-01.png,[],717,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Jacob Williams Winery,https://www.washingtonwine.org/wineries/jacob-williams-winery/,,Jacob Williams is a family owned boutique winery located in the beautiful Columbia Gorge.,,,,Winery,True,"March - November: Open daily 11 AM - 5 PM 
*Open until 6 PM June - September
December - February: Open Thurs - Fri 11 AM - 5 PM",1,Southwest WA,https://wswc-1290.kxcdn.com/_assets/19f755fa9bc8fe6e217ef5a332d67799/DLi_JacobWilliamsWinery_Logo-Website.jpg,[],17912,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Januik Winery,https://www.washingtonwine.org/wineries/januik-winery/,http://www.januikwinery.com,"Since his first Columbia Valley harvest in 1984, Mike Januik has been at the forefront of Washington wine quality and innovation.  One of the most honored winemakers in the state, Washington Wine Report editor Sean Sullivan wrote, “Few in the...",425-481-5502,,contact@januikwinery.com,Winery,True,"11am-5pm, daily",1,Woodinville,https://wswc-1290.kxcdn.com/_assets/a75db7cf20c7a241132ed55967e000b1/januik-label.jpg,[],1364,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
JB Neufeld,https://www.washingtonwine.org/wineries/jb-neufeld_1/,,JB Neufeld has a single focus. We work with one varietal: Cabernet Sauvignon and one AVA: Yakima Valley. Within those parameters winemaker Justin Neufeld explores the nuances of terrior to make the best Cab Sauv he can possibly create every year....,509-895-9979,,justin@jbneufeld.com,Winery,False,Tastings by appointment only 509.895.9979,,Yakima,https://wswc-1290.kxcdn.com/_assets/842439b6223a37f4d0f978b327450f79/JB Neufeld_Logo_BW.jpg,"[{'objectName': '735b5fcb4353793369446280d792a625', 'name': 'Two Blondes', 'variety': 'Cabernet Sauvignon'}, {'objectName': '8792fbfbf16efd75b6e4b68e15ba42b8', 'name': 'Old Goat Reserve', 'variety': 'Cabernet Sauvignon'}, {'objectName': '224eea70079a8c05f0ad9e5229bd8986', 'name': '2014 Yakima Valley Cabernet Sauvignon', 'variety': 'Cabernet Sauvignon'}]",11445,0,3,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
JM Cellars,https://www.washingtonwine.org/wineries/jm-cellars/,http://www.jmcellars.com,"JM Cellars is a family-owned winery established in 1998 in Woodinville, Washington.",(425) 485-6508,n/a,contact@jmcellars.com,Winery,True,"Our tasting room in Woodinville is open on Friday, Saturday and Sunday from 11am - 4pm.  Please visit our website for updated hours and events.  We look forward to welcoming you!

Visit our Facebook site:  https://www.facebook.com/JM-Cellars-126312881388",1,Woodinville,https://wswc-1290.kxcdn.com/_assets/d798f659a89ace04fef35976765bc79c/JM_Logo 2016.jpg,[],710,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Jones of Washington,https://www.washingtonwine.org/wineries/jones-of-washington_2/,http://www.jonesofwashington.com,"""2012 Washington Winery of the Year"" 
 Wine Press NW Magazine

 Family Owned, Estate Grown, Award Winning Wines.",509-787-8108,509-787-1275,rhett@jonesproduce.com,Winery,False,"Quincy Tasting Room:

Labor Day to Memorial Day - Fri, Sat, Sun 12-5pm 
Memorial Day to Labor Day - Fri - Mon 11am-6pm",1,Wenatchee,https://wswc-1290.kxcdn.com/_assets/54af827677fa7a971296e5774dd09a04/Jones Sticker_WHITE-4x4-300dpi (3).jpg,"[{'objectName': '2ee376595a9887958cc1746797f9dfad', 'name': 'Carménère', 'variety': 'Carmenere'}, {'objectName': '4f4a838555b865e598efddd147d4c5c4', 'name': 'Barrel Select', 'variety': 'Blend - Other Red'}, {'objectName': 'ad9a2c01b3a5907caf225227cfea659a', 'name': 'Viognier', 'variety': 'Viognier'}, {'objectName': 'a3c5cdd86c66d97adac42ec2163b0060', 'name': ""Jack's Reserve Cabernet"", 'variety': 'Blend - Bordeaux Style Red'}, {'objectName': 'a4bd163a0b0474e36f7b777caccfb3f6', 'name': 'Late Harvest Viognier', 'variety': 'Late Harvest/Dessert/Ice Wine'}, {'objectName': 'e52a8ef0acb8acce5033e9200e0b2826', 'name': 'Rosé of Syrah', 'variety': 'Rose'}, {'objectName': 'e8ba162c61d35c6fcaf176440ae7d5db', 'name': 'Malbec', 'variety': 'Malbec'}, {'objectName': '7a147df185bcc17ba71af54d2eac9df8', 'name': 'Cabernet Sauvignon', 'variety': 'Cabernet Sauvignon'}, {'objectName': '8ce96b164476eb59209a0f9e2c07a225', 'name': 'Sangiovese', 'variety': 'Sangiovese'}, {'objectName': '8b0b766daeb3d0cc210aff6b809f1ff4', 'name': 'Syrah', 'variety': 'Syrah'}, {'objectName': 'ee4bcd5b74229d2e3d70959df1562e9f', 'name': 'Sauvignon Blanc', 'variety': 'Sauvignon Blanc'}, {'objectName': 'f5e9ea2d51c0c49205db8001e35ae6a6', 'name': 'Riesling', 'variety': 'Riesling'}, {'objectName': '53e0c416aeb3beeb80dbdbcdff991952', 'name': 'Merlot', 'variety': 'Merlot'}, {'objectName': '57f918b29b216fdff6a0a389d756f690', 'name': 'Cabernet Franc', 'variety': 'Cabernet Franc'}, {'objectName': '39fb3e6a931ebbc596e39ba6ba65d44c', 'name': 'Chardonnay', 'variety': 'Chardonnay'}, {'objectName': '6589953e028087e2f09c645e8feda994', 'name': 'Pinot Gris', 'variety': 'Pinot Gris'}, {'objectName': '441dff9cb52d8aed56033cade10af1f6', 'name': 'Pybus Market White', 'variety': 'Blend - Other White'}]",2174,6,9,2,No,No,No,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,No
K Vintners,https://www.washingtonwine.org/wineries/k-vintners_1/,http://www.winesofsubstance.com,"At the base of the Blue Mountains, K Vintners Winery & Tasting Room is located on beautiful historic farmland, homesteaded in 1853, with an adjacent farmhouse built in 1872.",509-526-5230,,info@winesofsubstance.com,Winery,True,The Tasting Room is open seasonally Friday from 12pm-5pm and Saturday from 10am-5pm or by appointment.,1,Walla Walla,https://wswc-1290.kxcdn.com/_assets/b6792864bf3f5220272d2469e3f413a6/unspecified-1.jpg,[],16932,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Kalamar Winery,https://www.washingtonwine.org/wineries/kalamar-winery/,http://www.kalamarwinery.com,,253-862-9844,253-862-8887,la-mark@msn.com,Winery,False,Open twice a year.  The weekend before Thanksgiving & the last weekend of April,,Other,https://wswc-1290.kxcdn.com/_assets/32694916cb5e6f4f9750e6af9a7c1e88/Kalamar_Label_(2).jpg,[],758,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Kana Winery,https://www.washingtonwine.org/wineries/kana-winery/,http://www.kanawinery.com,,509-453-6611,509-453-6613,manager@kanawinery.cm,Winery,True,"Mon - Sat 12 to 6:30, Sun 12 to 5. Open all year round.",1,Yakima,https://wswc-1290.kxcdn.com/_assets/bf34b229498aa36eb8851c468e4eab53/KANA_logo.jpg,[],729,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Karma Vineyards,https://www.washingtonwine.org/wineries/karma-vineyards/,,,,,,Winery,True,,,Other,https://wswc-1290.kxcdn.com/_assets/99e94db19d919763b792410e6e086fca/default_profile_img-01.png,[],731,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Kasia Winery,https://www.washingtonwine.org/wineries/kasia-winery/,http://www.kasiawinery.com,,,,kasia@kasiawinery.com,Winery,True,"Monday - Closed
Tuesday - Closed
Wednesday 12pm-5pm
Thursday 12pm-5pm
Friday 12pm-6pm
Saturday 12pm-6pm
Sunday 12pm-5pm",,Woodinville,https://wswc-1290.kxcdn.com/_assets/ffe5ef3fd431eb1227e9caa796e9d27e/Kasia_signature_wine-2.png,"[{'objectName': 'c2e6140321e626f5420db045ce035994', 'name': 'Open Highway', 'variety': 'Syrah'}, {'objectName': 'db23498d5f832e06870ec6cfb7ff7fe1', 'name': 'Moxie', 'variety': 'Mourvedre'}, {'objectName': '845ee173a3bc80371e276098cfb222b2', 'name': 'Wander More', 'variety': 'Sauvignon Blanc'}, {'objectName': '726bf0c31ada30dd20fab3e458cb0f0c', 'name': 'Off The Hook', 'variety': 'Rose'}]",19814,1,2,1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No
Keira Cellars,https://www.washingtonwine.org/wineries/keira-cellars/,http://keiracellars.com/,"Keira Cellars was born of the love of artisan wine, dedicated to excellence and elegance, and living in the spirit of celebration - making incredible wine is what we do.",425-765-9159,,info@keiracellars.com,Winery,True,Saturdays and Sundays from 1-5 pm,1,Woodinville,https://wswc-1290.kxcdn.com/_assets/e36496a4af04939328c88101eabbe695/Keira logo stock.png,"[{'objectName': '1cb084ec477780f98aa77f5e23289e69', 'name': '2015 Riesling', 'variety': 'Riesling'}, {'objectName': '0abdb8661d0538781109f0130fe2b5cc', 'name': '2014 Merlot', 'variety': 'Merlot'}]",19664,1,1,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Kendall Farms,https://www.washingtonwine.org/wineries/kendall-farms_1/,,,,,,Winery,True,,,Other,https://wswc-1290.kxcdn.com/_assets/99e94db19d919763b792410e6e086fca/default_profile_img-01.png,[],2675,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Kennedy Shah,https://www.washingtonwine.org/wineries/kennedy-shah-wines/,http://www.kennedyshah.com,,,,,Winery,True,"Sat & Sun 12 PM - 5 PM, or by appointment.",,Woodinville,https://wswc-1290.kxcdn.com/_assets/35774b9f2d887a4beb7e64b3b0f8b0b7/Kennedy_Shah_label_2.jpg,"[{'objectName': 'd66da59a8b787d4f8321e46a3d71923b', 'name': 'Kennedy Shah La Vie en Rouge', 'variety': 'Blend - Other Red'}, {'objectName': '3c85bdd230149dcfe176caf019c1f65b', 'name': 'Kennedy Shah Reserve Tempranillo', 'variety': 'Tempranillo'}, {'objectName': 'f2c525c4745c7e4d91812aefed2f555c', 'name': 'Kennedy Shah Merlot', 'variety': 'Merlot'}, {'objectName': 'b749b7f0f299fe86fc7d66ea4ea0f223', 'name': 'Kennedy Shah Reserve Cabernet Franc', 'variety': 'Cabernet Franc'}, {'objectName': 'c1787d9ec3a4ade484a5da2a2a381f14', 'name': 'Kennedy Shah Reserve Cabernet Sauvignon', 'variety': 'Cabernet Sauvignon'}, {'objectName': 'adeb4a0c0ba7e542d68e816052cee21f', 'name': 'Kennedy Shah Reserve Malbec', 'variety': 'Malbec'}, {'objectName': 'ae3a127a66087a51f7bb6ce5181d6cd4', 'name': 'Kennedy Shah Reserve Syrah', 'variety': 'Syrah'}, {'objectName': 'a664c520b13da19ef72e43bba6e25b74', 'name': 'Kennedy Shah Tempranillo', 'variety': 'Tempranillo'}, {'objectName': '0d07c064cce11d95d6b350b84eae323d', 'name': 'Kennedy Shah Rosé', 'variety': 'Other'}, {'objectName': '27ffec32915dfb5a87f2287ad2dd6b8d', 'name': 'Kennedy Shah Reserve La Vie en Rouge', 'variety': 'Blend - Other Red'}, {'objectName': '37fad1e118949629f0c7418a42758db0', 'name': ""Kennedy Shah Auntie Meredith's Picnic Blend"", 'variety': 'Blend - Other White'}, {'objectName': '2163e29414860424fa9d224ae489f4ff', 'name': 'Kennedy Shah Reserve Riesling', 'variety': 'Riesling'}, {'objectName': '748b620d04d571bd78e51620e644862b', 'name': 'Kennedy Shah Reserve Petit Verdot', 'variety': 'Petit Verdot'}]",737,2,10,1,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No
Kerloo Cellars,https://www.washingtonwine.org/wineries/kerloo-cellars/,,,,,,Winery,False,,,Central Washington (Wahluke Slope area),https://wswc-1290.kxcdn.com/_assets/5810375396683e2114a85f5e2697d744/Kerloo Cellars Crane Logo BW-Seattle-WW 300dpi.jpeg,[],11685,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Kestrel Vintners,https://www.washingtonwine.org/wineries/kestrel-vintners/,http://www.kestrelwines.com,"Kestrel innovatively crafts wines of the highest caliber, showcasing the unique terroir of the Pacific Northwest. Through passion, knowledge and stewardship, we give our customers, community, and the world a little piece of the good life.",509-786-2675,509-786-2679,prosser@kestrelwines.com,Winery,True,"11 am- 5 pm 7 days a week, even holidays!",1,Prosser,https://wswc-1290.kxcdn.com/_assets/c2545566c6b3f52c48826bc993158472/Kestrel Vintners_logo.jpg,[],740,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Kevin White Winery,https://www.washingtonwine.org/wineries/kevin-white-winery/,,Dedicated to crafting traditional old-world style wines with complexity and balance that pair extraordinarily well with food.,(206) 992-5746,,info@kevinwhitewinery.com,Winery,True,Saturday and Sunday 1 PM - 5 PM,,Woodinville,https://wswc-1290.kxcdn.com/_assets/0727d4c50a97e2dcc20c8c5afdab1a4a/kevin-white-winery-brand-color v2.png,[],12923,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Kiona Vineyards and Winery,https://www.washingtonwine.org/wineries/kiona-vineyards-winery/,http://www.kionawine.com,We plant grapes. We grow grapes. We make wine. We sell wine. All on Red Mountain. And all as a family. Come taste wine.,509.588.6716,509.588.3219,info@kionawine.com,Winery,True,"Open Daily, Noon - 5 pm.",1,Red Mountain,https://wswc-1290.kxcdn.com/_assets/04c868260c8a66be6c2ac0e5af559dd9/Screen Shot 2016-07-06 at 12.48.43 PM.png,"[{'objectName': 'f719e1e2bf35479646c0a9c58218a66f', 'name': 'Estate Merlot', 'variety': 'Merlot'}, {'objectName': 'bb4f720eab87ef3ff2f21ce1fb792f4c', 'name': 'Late Harvest Gewurztraminer', 'variety': 'Gewurztraminer'}, {'objectName': 'dfb189228227e2aaafcf095f0eebc561', 'name': 'Estate Syrah', 'variety': 'Syrah'}, {'objectName': '1f6c10689c4f13528eaa7fa0f33db66a', 'name': 'Estate Dry Riesling', 'variety': 'Riesling'}, {'objectName': '8d8b268afa2851e4210a575da0ff4386', 'name': 'Merlot', 'variety': 'Merlot'}, {'objectName': '230122c2faf6b61f2e9eb6986c3092ed', 'name': 'Estate Sangiovese', 'variety': 'Sangiovese'}, {'objectName': '69d6c7a5cd908427177cd5e93efdc546', 'name': 'Estate Zinfandel', 'variety': 'Zinfandel'}, {'objectName': '94ed16c0f295552dd6cd338d688e6534', 'name': 'Late Harvest Riesling', 'variety': 'Riesling'}, {'objectName': '819f996bd0d28bb3f104425bb4018665', 'name': 'Riesling', 'variety': 'Riesling'}, {'objectName': '3343c1b5eaa04e2e3f9064446910a8b4', 'name': 'Estate Lemberger', 'variety': 'Lemberger'}, {'objectName': '176766703a80849d6bec8b7ebdf9af03', 'name': 'Cabernet Sauvignon', 'variety': 'Cabernet Sauvignon'}, {'objectName': '20117bbede1e39678d72fae44c749d60', 'name': 'Chardonnay', 'variety': 'Chardonnay'}, {'objectName': '7d001b638632e3778735ccf7da269517', 'name': 'Chenin Blanc', 'variety': 'Chenin Blanc'}, {'objectName': '80de498c0d38051145327c3799ac90f3', 'name': 'Cabernet / Merlot', 'variety': 'Blend - Bordeaux Style Red'}, {'objectName': '14ab3c5b73a3a13e5fa9b692399ccbbf', 'name': 'Estate Cabernet Sauvignon', 'variety': 'Cabernet Sauvignon'}, {'objectName': '9843fd1c75273dd66c19f37c622929af', 'name': 'Chenin Blanc Ice Wine', 'variety': 'Chenin Blanc'}, {'objectName': '19ffe0f0bd95f9267873b512cd2b70d8', 'name': 'Big Kiona Zinfandel', 'variety': 'Zinfandel'}]",744,7,10,0,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes
KITZKE CELLARS,https://www.washingtonwine.org/wineries/kitzke-cellars/,http://www.kitzkecellars.com,"Family owned and operated, our boutique winery sits on Candy Mountain in Richland, WA. Although we're known for our Bordeaux varietals, we have a soft spot for Nebbiolo and Sangiovese. We believe in showcasing the vineyards first and harvesting...",509-628-9442,,info@kitzkecellars.com,Winery,True,"Fri.-Sat.,11-5:00, Sun.12-4,Mon-Thurs by appointment.
Call ahead for Dec.-Mar. hours.
No buses please.",1,Tri Cities,https://wswc-1290.kxcdn.com/_assets/ca83a616c50a69100acdee3931fcace7/Kitzke Logo.jpeg,"[{'objectName': 'f52163d396ee0616a7e1098c83683d51', 'name': 'Janaina Sensacao Red', 'variety': 'Blend - Proprietary Red'}, {'objectName': '1d6dcb124c38166466cb886a678edb72', 'name': 'Sangiovese', 'variety': 'Sangiovese'}, {'objectName': 'c1b0c643ad25b0fe4fd51cd658c77807', 'name': 'Estate Cabernet Franc', 'variety': 'Cabernet Franc'}, {'objectName': 'cea974cde2c47a1051a88d3c9d2ffc1b', 'name': 'Malbec', 'variety': 'Malbec'}, {'objectName': 'ea98b03184c74d6798099c91146011bd', 'name': 'Monte Caramelle', 'variety': 'Blend - Proprietary Red'}, {'objectName': 'bb8e50e2e6ea26e20d36d8e65d17ed3a', 'name': 'Syrah', 'variety': 'Syrah'}, {'objectName': 'e858fc1337e68b9f37d29e0ba2e9c934', 'name': 'Viognier', 'variety': 'Viognier'}, {'objectName': '8afc01e8c2344c5005e0b36c4a4ccc88', 'name': 'Estate Cabernet Sauvignon', 'variety': 'Cabernet Sauvignon'}, {'objectName': '75bae889c270e838e5b7f16ad561b1ab', 'name': 'Nebbiolo', 'variety': 'Nebbiolo'}]",10336,1,8,0,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No
Klickitat Canyon Winery (Columbia Gorge Winery),https://www.washingtonwine.org/wineries/klickitat-canyon-winery-columbia-gorge-winery/,,,,,,Winery,False,,1,Columbia Gorge,https://wswc-1290.kxcdn.com/_assets/99e94db19d919763b792410e6e086fca/default_profile_img-01.png,[],20120,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Kludt Family Winery,https://www.washingtonwine.org/wineries/kludt-family-winery_1/,http://www.kludtfamilywinery.com,,,,,Winery,False,,,,https://wswc-1290.kxcdn.com/_assets/99e94db19d919763b792410e6e086fca/default_profile_img-01.png,[],19313,0,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
Knight Hill Winery,https://www.washingtonwine.org/wineries/knight-hill-winery/,http://www.knighthillwine.com,"A KNIGHT WITHOUT WINE IS LIKE A DAY WITHOUT SUNSHINE!
Enjoy our lineup of white and red wines between 11am and 5pm, daily from President's Day weekend thru November 30. Anytime by appointment: info@knighthillwine.com or 509.865.5654.",509 865-5654,509 865-5654,info@knighthillwine.com,Winery,True,Daily  11am-5pm President's Day weekend through November 30. Anytime by Appointment!,1,Yakima,https://wswc-1290.kxcdn.com/_assets/755676a01db00ace0205ca56aad13650/Knight-Hillv2.jpg,"[{'objectName': 'b058679d4a723adeed0cb837dc98e0d1', 'name': 'Syrah 2011', 'variety': 'Syrah'}, {'objectName': '1f2a52f4e2e4d1383c182bc364c308b0', 'name': ""Knight's White"", 'variety': 'Blend - Rhone Style White'}, {'objectName': '29c8f05b873b02ce8d0c2fb792142f46', 'name': 'Verdelho 2015', 'variety': 'Other'}, {'objectName': '9f62d90fc71af81f6a02119ef8693c8b', 'name': ""Rook's Red 2011"", 'variety': 'Blend - Proprietary Red'}, {'objectName': '6c4cbb2cbea881340183381fc0d05d20', 'name': 'Mourvedre 2011', 'variety': 'Mourvedre'}]",5928,1,3,1,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
